Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setFurnitureModelIconSize(Integer.parseInt(getOptionalLocalizedString(localizedPreferences`"furnitureModelIconSize"`"128")));" is 125.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setFloorColoredOrTextured(Boolean.parseBoolean(getOptionalLocalizedString(localizedPreferences`"roomFloorColoredOrTextured." + osName`localizedPreferences.getLocalizedString(DefaultUserPreferences.class`"roomFloorColoredOrTextured"))));" is 236.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setWallPattern(patternsCatalog.getPattern(localizedPreferences.getLocalizedString(DefaultUserPreferences.class`"wallPattern")));" is 128.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setNewWallThickness(Float.parseFloat(localizedPreferences.getLocalizedString(DefaultUserPreferences.class`"newWallThickness")));" is 128.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setNewWallHeight(Float.parseFloat(localizedPreferences.getLocalizedString(DefaultUserPreferences.class`"newHomeWallHeight")));" is 126.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setNewWallBaseboardThickness(Float.parseFloat(getOptionalLocalizedString(localizedPreferences`"newWallBaseboardThickness"`"1")));" is 129.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setNewWallBaseboardHeight(Float.parseFloat(getOptionalLocalizedString(localizedPreferences`"newWallBaseboardlHeight"`"7")));" is 124.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setCheckUpdatesEnabled(Boolean.parseBoolean(getOptionalLocalizedString(localizedPreferences`"checkUpdatesEnabled"`"false")));" is 125.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "setAutoSaveDelayForRecovery(Integer.parseInt(getOptionalLocalizedString(localizedPreferences`"autoSaveDelayForRecovery"`"0")));" is 127.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "String autoCompletionStringsList=getOptionalLocalizedString(localizedPreferences`"autoCompletionStrings#" + property`null);" is 123.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,DefaultUserPreferences,Long Statement,The length of the statement "homeExamples.add(new HomeDescriptor(homeExampleName`getContent(localizedPreferences`"homeExampleContent#" + i`false)`getContent(localizedPreferences`"homeExampleIcon#" + i`true)));" is 180.,55
sweethome3d-5.6,com.eteks.sweethome3d.io,DefaultUserPreferences,getContent,Long Statement,The length of the statement "String contentFile=optional ? getOptionalLocalizedString(localizedPreferences`contentKey`null) : localizedPreferences.getLocalizedString(DefaultUserPreferences.class`contentKey);" is 178.,143
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Abstract Function Call From Constructor,The constructor FileUserPreferences calls a virtual method getName.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Complex Method,Cyclomatic complexity of the method is 17,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Empty catch clause,The method has an empty catch block.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Identifier,The length of the field FURNITURE_CATALOG_VIEWED_IN_TREE is 32.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Identifier,The length of the field AERIAL_VIEW_CENTERED_ON_SELECTION_ENABLED is 41.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Identifier,The length of the field OBSERVER_CAMERA_SELECTED_AT_CHANGE is 34.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Identifier,The length of the field ROOM_FLOOR_COLORED_OR_TEXTURED is 30.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Method,The method has 144 lines of code.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setFurnitureCatalogViewedInTree(preferences.getBoolean(FURNITURE_CATALOG_VIEWED_IN_TREE`defaultPreferences.isFurnitureCatalogViewedInTree()));" is 142.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setNavigationPanelVisible(preferences.getBoolean(NAVIGATION_PANEL_VISIBLE`defaultPreferences.isNavigationPanelVisible()));" is 122.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setAerialViewCenteredOnSelectionEnabled(preferences.getBoolean(AERIAL_VIEW_CENTERED_ON_SELECTION_ENABLED`defaultPreferences.isAerialViewCenteredOnSelectionEnabled()));" is 167.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setObserverCameraSelectedAtChange(preferences.getBoolean(OBSERVER_CAMERA_SELECTED_AT_CHANGE`defaultPreferences.isObserverCameraSelectedAtChange()));" is 148.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setFurnitureViewedFromTop(preferences.getBoolean(FURNITURE_VIEWED_FROM_TOP`defaultPreferences.isFurnitureViewedFromTop()));" is 123.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setFloorColoredOrTextured(preferences.getBoolean(ROOM_FLOOR_COLORED_OR_TEXTURED`defaultPreferences.isRoomFloorColoredOrTextured()));" is 132.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setNewWallPattern(patternsCatalog.getPattern(preferences.get(NEW_WALL_PATTERN`defaultPreferences.getNewWallPattern().getName())));" is 130.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setNewWallBaseboardThickness(preferences.getFloat(NEW_WALL_BASEBOARD_THICKNESS`defaultPreferences.getNewWallBaseboardThickness()));" is 131.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setNewWallBaseboardHeight(preferences.getFloat(NEW_WALL_BASEBOARD_HEIGHT`defaultPreferences.getNewWallBaseboardHeight()));" is 122.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Long Statement,The length of the statement "setAutoSaveDelayForRecovery(preferences.getInt(AUTO_SAVE_DELAY_FOR_RECOVERY`defaultPreferences.getAutoSaveDelayForRecovery()));" is 127.,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,FileUserPreferences,Magic Number,The method contains a magic number: 0xFF000000,201
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,updateSupportedLanguages,Empty catch clause,The method has an empty catch block.,398
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,updateSupportedLanguages,Long Identifier,The length of the identifier languageLibrariesPluginFolders is 30.,398
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,updateSupportedLanguages,Long Identifier,The length of the field PLUGIN_LANGUAGE_LIBRARY_FAMILY is 30.,398
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,updateSupportedLanguages,Long Statement,The length of the statement "languageLibrary=new DefaultLibrary(pluginLanguageLibraryFile.getCanonicalPath()`LANGUAGE_LIBRARY_TYPE`ResourceBundle.getBundle(PLUGIN_LANGUAGE_LIBRARY_FAMILY`Locale.getDefault()`classLoader));" is 192.,398
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,updateSupportedLanguages,Long Statement,The length of the statement "languageLibrary=new DefaultLibrary(pluginLanguageLibraryFile.getCanonicalPath()`LANGUAGE_LIBRARY_TYPE`null`getLanguageLibraryDefaultName(languages)`null`getDefaultVersion(pluginLanguageLibraryFile)`null`null);" is 209.,398
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getLanguages,Magic Number,The method contains a magic number: 2,456
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getLanguages,Magic Number,The method contains a magic number: 2,456
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getLanguages,Magic Number,The method contains a magic number: 5,456
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getLanguages,Magic Number,The method contains a magic number: 2,456
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getLanguageLibraryDefaultName,Long Statement,The length of the statement "Locale locale=underscoreIndex < 0 ? new Locale(language) : new Locale(language.substring(0`underscoreIndex)`language.substring(underscoreIndex + 1));" is 149.,490
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Long Identifier,The length of the field FURNITURE_STAIRCASE_CUT_OUT_SHAPE is 33.,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Long Statement,The length of the statement "return new CatalogDoorOrWindow(name`icon`model`width`depth`height`elevation`movable`1`0`new Sash[0]`color`modelRotation`backFaceShown`modelSize`creator`iconYaw`proportional);" is 174.,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Long Statement,The length of the statement "return new CatalogPieceOfFurniture(name`icon`model`width`depth`height`elevation`movable`staircaseCutOutShape`color`modelRotation`backFaceShown`modelSize`creator`iconYaw`proportional);" is 183.,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Magic Number,The method contains a magic number: 0.1f,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Magic Number,The method contains a magic number: 0.1f,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiablePieceOfFurniture,Magic Number,The method contains a magic number: 0.1f,726
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Long Statement,The length of the statement "return new float[][]{{Float.parseFloat(values[0])`Float.parseFloat(values[1])`Float.parseFloat(values[2])}`{Float.parseFloat(values[3])`Float.parseFloat(values[4])`Float.parseFloat(values[5])}`{Float.parseFloat(values[6])`Float.parseFloat(values[7])`Float.parseFloat(values[8])}};" is 280.,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 9,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 9,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 2,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 3,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 4,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 5,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 6,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 7,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getModelRotation,Magic Number,The method contains a magic number: 8,788
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getContent,Empty catch clause,The method has an empty catch block.,817
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,getContent,Empty catch clause,The method has an empty catch block.,817
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiableTexture,Magic Number,The method contains a magic number: 0.1f,875
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,readModifiableTexture,Magic Number,The method contains a magic number: 0.1f,875
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Complex Method,Cyclomatic complexity of the method is 16,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Long Identifier,The length of the field FURNITURE_CATALOG_VIEWED_IN_TREE is 32.,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Long Identifier,The length of the field AERIAL_VIEW_CENTERED_ON_SELECTION_ENABLED is 41.,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Long Identifier,The length of the field OBSERVER_CAMERA_SELECTED_AT_CHANGE is 34.,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Long Identifier,The length of the field ROOM_FLOOR_COLORED_OR_TEXTURED is 30.,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Long Statement,The length of the statement "if (autoCompletionString.indexOf('`') < 0 && autoCompletionStrings.length() + autoCompletionString.length() + 1 <= Preferences.MAX_VALUE_LENGTH) {" is 146.,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Magic Number,The method contains a magic number: 100,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Magic Number,The method contains a magic number: 0xFFFFFF,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,write,Magic Number,The method contains a magic number: 1000,911
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Complex Method,Cyclomatic complexity of the method is 9,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Long Identifier,The length of the field FURNITURE_STAIRCASE_CUT_OUT_SHAPE is 33.,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Long Statement,The length of the statement "preferences.put(FURNITURE_MODEL_ROTATION + i`floatToString(modelRotation[0][0]) + " " + floatToString(modelRotation[0][1])+ " "+ floatToString(modelRotation[0][2])+ " "+ floatToString(modelRotation[1][0])+ " "+ floatToString(modelRotation[1][1])+ " "+ floatToString(modelRotation[1][2])+ " "+ floatToString(modelRotation[2][0])+ " "+ floatToString(modelRotation[2][1])+ " "+ floatToString(modelRotation[2][2]));" is 411.,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeModifiableFurnitureCatalog,Magic Number,The method contains a magic number: 2,1019
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,floatToString,Magic Number,The method contains a magic number: 1E-6,1096
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,floatToString,Magic Number,The method contains a magic number: 1E-6,1096
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,floatToString,Magic Number,The method contains a magic number: 1E-6,1096
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,writeRecentAndModifiableTexturesCatalog,Complex Method,Cyclomatic complexity of the method is 11,1111
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,putContent,Long Parameter List,The method has 5 parameters. ,1181
sweethome3d-5.6,com.eteks.sweethome3d.io,FileUserPreferences,putContent,Long Statement,The length of the statement "preferences.put(key`preferencesContent.getURL().toString().replace(getPreferencesFolder().toURI().toURL().toString()`"file:"));" is 127.,1181
